"","Site","Date","Start","Longitude","Latitude","Elevation","Location","Formation","Fire","Species","Count","Distance","Bearing","Time","Position","Notes","Site.Notes","Treatment","species_richness"
"135","BR-BR-04","23/11/2020","6:05",152.755279,-28.371405,554.274,"Border Ranges 2","Rainforest","Burnt","Mistletoebird",1,50,"S","6:14","","","40m N to UR (patchy) light-moderate wind","RainforestBurnt",12
"136","BR-BR-04","23/11/2020","6:05",152.755279,-28.371405,554.274,"Border Ranges 2","Rainforest","Burnt","Rufous Fantail",1,5,"SE","","Understorey","","40m N to UR (patchy) light-moderate wind","RainforestBurnt",12
"137","BR-BR-04","23/11/2020","6:05",152.755279,-28.371405,554.274,"Border Ranges 2","Rainforest","Burnt","White-throated Treecreeper",1,80,"SW","","","","40m N to UR (patchy) light-moderate wind","RainforestBurnt",12
"138","BR-BR-05","23/11/2020","7:04",152.756364,-28.372234,552.432,"Border Ranges 2","Rainforest","Burnt","Australasian Figbird",1,50,"N","","Canopy","","","RainforestBurnt",15
"139","BR-BR-05","23/11/2020","7:04",152.756364,-28.372234,552.432,"Border Ranges 2","Rainforest","Burnt","Barred Cuckoo-shrike",1,60,"N","","Canopy","","","RainforestBurnt",15
"140","BR-BR-05","23/11/2020","7:04",152.756364,-28.372234,552.432,"Border Ranges 2","Rainforest","Burnt","Brown Cuckoo-Dove",2,80,"N","7:04","","","","RainforestBurnt",15
"141","BR-BR-05","23/11/2020","7:04",152.756364,-28.372234,552.432,"Border Ranges 2","Rainforest","Burnt","Brown Gerygone",1,30,"W","7:10","Midstorey","","","RainforestBurnt",15
"142","BR-BR-05","23/11/2020","7:04",152.756364,-28.372234,552.432,"Border Ranges 2","Rainforest","Burnt","Brown Gerygone",1,40,"W","","","","","RainforestBurnt",15
"143","BR-BR-05","23/11/2020","7:04",152.756364,-28.372234,552.432,"Border Ranges 2","Rainforest","Burnt","Fan-tailed Cuckoo",1,100,"E","7:05","","","","RainforestBurnt",15
"144","BR-BR-05","23/11/2020","7:04",152.756364,-28.372234,552.432,"Border Ranges 2","Rainforest","Burnt","Golden Whistler",2,60,"N","","","","","RainforestBurnt",15
"145","BR-BR-05","23/11/2020","7:04",152.756364,-28.372234,552.432,"Border Ranges 2","Rainforest","Burnt","Golden Whistler",1,50,"W","7:06","","","","RainforestBurnt",15
"146","BR-BR-05","23/11/2020","7:04",152.756364,-28.372234,552.432,"Border Ranges 2","Rainforest","Burnt","Golden Whistler",1,80,"S","7:08","","","","RainforestBurnt",15
"147","BR-BR-05","23/11/2020","7:04",152.756364,-28.372234,552.432,"Border Ranges 2","Rainforest","Burnt","Grey Fantail",3,10,"NW","","Canopy","","","RainforestBurnt",15
"148","BR-BR-05","23/11/2020","7:04",152.756364,-28.372234,552.432,"Border Ranges 2","Rainforest","Burnt","Grey Shrike-thrush",1,100,"NE","","","","","RainforestBurnt",15
"149","BR-BR-05","23/11/2020","7:04",152.756364,-28.372234,552.432,"Border Ranges 2","Rainforest","Burnt","Lewin's Honeyeater",1,20,"W","","Understorey","","","RainforestBurnt",15
"150","BR-BR-05","23/11/2020","7:04",152.756364,-28.372234,552.432,"Border Ranges 2","Rainforest","Burnt","Lewin's Honeyeater",1,20,"W","","Midstorey","","","RainforestBurnt",15
"151","BR-BR-05","23/11/2020","7:04",152.756364,-28.372234,552.432,"Border Ranges 2","Rainforest","Burnt","Scarlet Honeyeater",1,40,"SW","7:11","","","","RainforestBurnt",15
"152","BR-BR-05","23/11/2020","7:04",152.756364,-28.372234,552.432,"Border Ranges 2","Rainforest","Burnt","Spectacled Monarch",1,100,"N","","","","","RainforestBurnt",15
"153","BR-BR-05","23/11/2020","7:04",152.756364,-28.372234,552.432,"Border Ranges 2","Rainforest","Burnt","Topknot Pigeon",5,70,"N","","Canopy","","","RainforestBurnt",15
"154","BR-BR-05","23/11/2020","7:04",152.756364,-28.372234,552.432,"Border Ranges 2","Rainforest","Burnt","White-throated Treecreeper",1,100,"SE","","","","","RainforestBurnt",15
"155","BR-BR-05","23/11/2020","7:04",152.756364,-28.372234,552.432,"Border Ranges 2","Rainforest","Burnt","White-throated Treecreeper",1,10,"SW","","Midstorey","","","RainforestBurnt",15
"156","BR-BR-05","23/11/2020","7:04",152.756364,-28.372234,552.432,"Border Ranges 2","Rainforest","Burnt","Wompoo Fruit-Dove",1,80,"NE","","","","","RainforestBurnt",15
"157","BR-BR-05","23/11/2020","7:04",152.756364,-28.372234,552.432,"Border Ranges 2","Rainforest","Burnt","Yellow-throated Scrubwren",2,20,"E","","","","","RainforestBurnt",15
"158","BR-UR-01","25/11/2020","6:39",152.716339,-28.349344,560.23,"Border Ranges 1","Rainforest","Unburnt","Pale-yellow Robin",3,10,"E","","Understorey","Active Nest","","RainforestUnburnt",20
"159","BR-UR-01","25/11/2020","6:39",152.716339,-28.349344,560.23,"Border Ranges 1","Rainforest","Unburnt","Noisy Pitta",1,10,"NW","","Ground","Present on arrival","","RainforestUnburnt",20
"160","BR-UR-01","25/11/2020","6:39",152.716339,-28.349344,560.23,"Border Ranges 1","Rainforest","Unburnt","Albert's Lyrebird",1,100,"SE","","","","","RainforestUnburnt",20
"161","BR-UR-01","25/11/2020","6:39",152.716339,-28.349344,560.23,"Border Ranges 1","Rainforest","Unburnt","Black-faced Monarch",1,60,"N","","","","","RainforestUnburnt",20
"162","BR-UR-01","25/11/2020","6:39",152.716339,-28.349344,560.23,"Border Ranges 1","Rainforest","Unburnt","Brown Cuckoo-Dove",1,70,"E","","","","","RainforestUnburnt",20
"163","BR-UR-01","25/11/2020","6:39",152.716339,-28.349344,560.23,"Border Ranges 1","Rainforest","Unburnt","Brown Cuckoo-Dove",1,70,"W","","","","","RainforestUnburnt",20
"164","BR-UR-01","25/11/2020","6:39",152.716339,-28.349344,560.23,"Border Ranges 1","Rainforest","Unburnt","Brown Cuckoo-Dove",1,20,"SW","","Canopy","","","RainforestUnburnt",20
"165","BR-UR-01","25/11/2020","6:39",152.716339,-28.349344,560.23,"Border Ranges 1","Rainforest","Unburnt","Brown Cuckoo-Dove",3,10,"W","6:48","","","","RainforestUnburnt",20
"166","BR-UR-01","25/11/2020","6:39",152.716339,-28.349344,560.23,"Border Ranges 1","Rainforest","Unburnt","Brown Gerygone",2,40,"N","","","","","RainforestUnburnt",20
"167","BR-UR-01","25/11/2020","6:39",152.716339,-28.349344,560.23,"Border Ranges 1","Rainforest","Unburnt","Cicadabird",1,80,"S","6:41","","","","RainforestUnburnt",20
"168","BR-UR-01","25/11/2020","6:39",152.716339,-28.349344,560.23,"Border Ranges 1","Rainforest","Unburnt","Eastern Whipbird",1,50,"N","","","","","RainforestUnburnt",20
"169","BR-UR-01","25/11/2020","6:39",152.716339,-28.349344,560.23,"Border Ranges 1","Rainforest","Unburnt","Eastern Whipbird",1,60,"SE","","","","","RainforestUnburnt",20
"170","BR-UR-01","25/11/2020","6:39",152.716339,-28.349344,560.23,"Border Ranges 1","Rainforest","Unburnt","Eastern Whipbird",1,40,"SW","","","","","RainforestUnburnt",20
"171","BR-UR-01","25/11/2020","6:39",152.716339,-28.349344,560.23,"Border Ranges 1","Rainforest","Unburnt","Brown-capped Emerald Dove",1,60,"NW","","","","","RainforestUnburnt",20
"172","BR-UR-01","25/11/2020","6:39",152.716339,-28.349344,560.23,"Border Ranges 1","Rainforest","Unburnt","Brown-capped Emerald Dove",1,50,"SE","","","","","RainforestUnburnt",20
"173","BR-UR-01","25/11/2020","6:39",152.716339,-28.349344,560.23,"Border Ranges 1","Rainforest","Unburnt","Brown-capped Emerald Dove",1,20,"NE","6:46","Midstorey","","","RainforestUnburnt",20
"174","BR-UR-01","25/11/2020","6:39",152.716339,-28.349344,560.23,"Border Ranges 1","Rainforest","Unburnt","Golden Whistler",1,50,"NW","","","","","RainforestUnburnt",20
"175","BR-UR-01","25/11/2020","6:39",152.716339,-28.349344,560.23,"Border Ranges 1","Rainforest","Unburnt","Golden Whistler",1,80,"W","","","","","RainforestUnburnt",20
"176","BR-UR-01","25/11/2020","6:39",152.716339,-28.349344,560.23,"Border Ranges 1","Rainforest","Unburnt","Green Catbird",1,70,"NW","","","","","RainforestUnburnt",20
"177","BR-UR-01","25/11/2020","6:39",152.716339,-28.349344,560.23,"Border Ranges 1","Rainforest","Unburnt","Large-billed Scrubwren",2,20,"SE","","","","","RainforestUnburnt",20
"178","BR-UR-01","25/11/2020","6:39",152.716339,-28.349344,560.23,"Border Ranges 1","Rainforest","Unburnt","Lewin's Honeyeater",2,50,"SE","6:40","","","","RainforestUnburnt",20
"179","BR-UR-01","25/11/2020","6:39",152.716339,-28.349344,560.23,"Border Ranges 1","Rainforest","Unburnt","Lewin's Honeyeater",1,20,"S","6:42","","","","RainforestUnburnt",20
"180","BR-UR-01","25/11/2020","6:39",152.716339,-28.349344,560.23,"Border Ranges 1","Rainforest","Unburnt","Australian Logrunner",2,40,"N","6:45","","","","RainforestUnburnt",20
"181","BR-UR-01","25/11/2020","6:39",152.716339,-28.349344,560.23,"Border Ranges 1","Rainforest","Unburnt","Scarlet Honeyeater",2,40,"E","","","","","RainforestUnburnt",20
"182","BR-UR-01","25/11/2020","6:39",152.716339,-28.349344,560.23,"Border Ranges 1","Rainforest","Unburnt","Spectacled Monarch",1,60,"S","6:44","","","","RainforestUnburnt",20
"183","BR-UR-01","25/11/2020","6:39",152.716339,-28.349344,560.23,"Border Ranges 1","Rainforest","Unburnt","White-throated Treecreeper",1,50,"N","","","","","RainforestUnburnt",20
"184","BR-UR-01","25/11/2020","6:39",152.716339,-28.349344,560.23,"Border Ranges 1","Rainforest","Unburnt","Wompoo Fruit-Dove",1,50,"W","","","","","RainforestUnburnt",20
"185","BR-UR-01","25/11/2020","6:39",152.716339,-28.349344,560.23,"Border Ranges 1","Rainforest","Unburnt","Wonga Pigeon",1,100,"NW","","","","","RainforestUnburnt",20
"186","BR-UR-01","25/11/2020","6:39",152.716339,-28.349344,560.23,"Border Ranges 1","Rainforest","Unburnt","Yellow-tailed Black-Cockatoo",1,60,"SW","","","","","RainforestUnburnt",20
"187","BR-UR-02","24/11/2020","6:58",152.712416,-28.346926,533.221,"Border Ranges 1","Rainforest","Unburnt","Brown Gerygone",4,20,"SE","","","Active Nest","Car and Plane in last 2min of survey","RainforestUnburnt",18
"188","BR-UR-02","24/11/2020","6:58",152.712416,-28.346926,533.221,"Border Ranges 1","Rainforest","Unburnt","Paradise Riflebird",2,10,"SE","","","Female feeding juvinile out of Survey","Car and Plane in last 2min of survey","RainforestUnburnt",18
"189","BR-UR-02","24/11/2020","6:58",152.712416,-28.346926,533.221,"Border Ranges 1","Rainforest","Unburnt","Bell Miner",1,50,"W","","","","Car and Plane in last 2min of survey","RainforestUnburnt",18
"190","BR-UR-02","24/11/2020","6:58",152.712416,-28.346926,533.221,"Border Ranges 1","Rainforest","Unburnt","Brown Cuckoo-Dove",1,60,"N","","","","Car and Plane in last 2min of survey","RainforestUnburnt",18
"191","BR-UR-02","24/11/2020","6:58",152.712416,-28.346926,533.221,"Border Ranges 1","Rainforest","Unburnt","Brown Cuckoo-Dove",1,70,"NE","7:06","","","Car and Plane in last 2min of survey","RainforestUnburnt",18
"192","BR-UR-02","24/11/2020","6:58",152.712416,-28.346926,533.221,"Border Ranges 1","Rainforest","Unburnt","Cicadabird",1,80,"NE","6:59","","","Car and Plane in last 2min of survey","RainforestUnburnt",18
"193","BR-UR-02","24/11/2020","6:58",152.712416,-28.346926,533.221,"Border Ranges 1","Rainforest","Unburnt","Eastern Whipbird",2,80,"SW","","","","Car and Plane in last 2min of survey","RainforestUnburnt",18
"194","BR-UR-02","24/11/2020","6:58",152.712416,-28.346926,533.221,"Border Ranges 1","Rainforest","Unburnt","Golden Whistler",1,50,"W","","","","Car and Plane in last 2min of survey","RainforestUnburnt",18
"195","BR-UR-02","24/11/2020","6:58",152.712416,-28.346926,533.221,"Border Ranges 1","Rainforest","Unburnt","Golden Whistler",1,50,"NW","","Midstorey","","Car and Plane in last 2min of survey","RainforestUnburnt",18
"196","BR-UR-02","24/11/2020","6:58",152.712416,-28.346926,533.221,"Border Ranges 1","Rainforest","Unburnt","Green Catbird",1,60,"S","","","","Car and Plane in last 2min of survey","RainforestUnburnt",18
"197","BR-UR-02","24/11/2020","6:58",152.712416,-28.346926,533.221,"Border Ranges 1","Rainforest","Unburnt","Large-billed Scrubwren",1,20,"NW","","","","Car and Plane in last 2min of survey","RainforestUnburnt",18
"198","BR-UR-02","24/11/2020","6:58",152.712416,-28.346926,533.221,"Border Ranges 1","Rainforest","Unburnt","Lewin's Honeyeater",1,50,"N","","","","Car and Plane in last 2min of survey","RainforestUnburnt",18
"199","BR-UR-02","24/11/2020","6:58",152.712416,-28.346926,533.221,"Border Ranges 1","Rainforest","Unburnt","Pale-yellow Robin",1,20,"SW","","Midstorey","","Car and Plane in last 2min of survey","RainforestUnburnt",18
"200","BR-UR-02","24/11/2020","6:58",152.712416,-28.346926,533.221,"Border Ranges 1","Rainforest","Unburnt","Paradise Riflebird",1,80,"N","","","","Car and Plane in last 2min of survey","RainforestUnburnt",18
"201","BR-UR-02","24/11/2020","6:58",152.712416,-28.346926,533.221,"Border Ranges 1","Rainforest","Unburnt","Pied Currawong",1,100,"NW","","","","Car and Plane in last 2min of survey","RainforestUnburnt",18
"202","BR-UR-02","24/11/2020","6:58",152.712416,-28.346926,533.221,"Border Ranges 1","Rainforest","Unburnt","Rose-crowned Fruit-Dove",1,40,"SE","","","","Car and Plane in last 2min of survey","RainforestUnburnt",18
"203","BR-UR-02","24/11/2020","6:58",152.712416,-28.346926,533.221,"Border Ranges 1","Rainforest","Unburnt","Rose-crowned Fruit-Dove",1,40,"N","","","","Car and Plane in last 2min of survey","RainforestUnburnt",18
"204","BR-UR-02","24/11/2020","6:58",152.712416,-28.346926,533.221,"Border Ranges 1","Rainforest","Unburnt","Rufous Fantail",1,2,"S","","Understorey","","Car and Plane in last 2min of survey","RainforestUnburnt",18
"205","BR-UR-02","24/11/2020","6:58",152.712416,-28.346926,533.221,"Border Ranges 1","Rainforest","Unburnt","Scarlet Honeyeater",1,40,"NE","","","","Car and Plane in last 2min of survey","RainforestUnburnt",18
"206","BR-UR-02","24/11/2020","6:58",152.712416,-28.346926,533.221,"Border Ranges 1","Rainforest","Unburnt","Spectacled Monarch",1,100,"N","7:02","","","Car and Plane in last 2min of survey","RainforestUnburnt",18
"207","BR-UR-02","24/11/2020","6:58",152.712416,-28.346926,533.221,"Border Ranges 1","Rainforest","Unburnt","Spectacled Monarch",2,15,"S","","Midstorey","","Car and Plane in last 2min of survey","RainforestUnburnt",18
"208","BR-UR-02","24/11/2020","6:58",152.712416,-28.346926,533.221,"Border Ranges 1","Rainforest","Unburnt","Wompoo Fruit-Dove",1,50,"N","","","","Car and Plane in last 2min of survey","RainforestUnburnt",18
"209","BR-UR-02","24/11/2020","6:58",152.712416,-28.346926,533.221,"Border Ranges 1","Rainforest","Unburnt","Wompoo Fruit-Dove",5,30,"S","","","","Car and Plane in last 2min of survey","RainforestUnburnt",18
"210","BR-UR-02","24/11/2020","6:58",152.712416,-28.346926,533.221,"Border Ranges 1","Rainforest","Unburnt","Yellow-tailed Black-Cockatoo",1,100,"SE","7:04","","","Car and Plane in last 2min of survey","RainforestUnburnt",18
"211","BR-UR-03","25/11/2020","6:17",152.71413,-28.347336,544.621,"Border Ranges 1","Rainforest","Unburnt","Black-faced Monarch",1,50,"SE","","","","40m E to UR","RainforestUnburnt",17
"212","BR-UR-03","25/11/2020","6:17",152.71413,-28.347336,544.621,"Border Ranges 1","Rainforest","Unburnt","Brown Cuckoo-Dove",1,50,"W","","","","40m E to UR","RainforestUnburnt",17
"213","BR-UR-03","25/11/2020","6:17",152.71413,-28.347336,544.621,"Border Ranges 1","Rainforest","Unburnt","Brown Cuckoo-Dove",2,100,"S","","","","40m E to UR","RainforestUnburnt",17
"214","BR-UR-03","25/11/2020","6:17",152.71413,-28.347336,544.621,"Border Ranges 1","Rainforest","Unburnt","Brown Gerygone",3,60,"NE","6:20","","","40m E to UR","RainforestUnburnt",17
"215","BR-UR-03","25/11/2020","6:17",152.71413,-28.347336,544.621,"Border Ranges 1","Rainforest","Unburnt","Brown Gerygone",1,40,"S","","","","40m E to UR","RainforestUnburnt",17
"216","BR-UR-03","25/11/2020","6:17",152.71413,-28.347336,544.621,"Border Ranges 1","Rainforest","Unburnt","Cicadabird",1,80,"SE","","","","40m E to UR","RainforestUnburnt",17
"217","BR-UR-03","25/11/2020","6:17",152.71413,-28.347336,544.621,"Border Ranges 1","Rainforest","Unburnt","Eastern Whipbird",1,80,"S","","","","40m E to UR","RainforestUnburnt",17
"218","BR-UR-03","25/11/2020","6:17",152.71413,-28.347336,544.621,"Border Ranges 1","Rainforest","Unburnt","Eastern Whipbird",1,80,"N","","","","40m E to UR","RainforestUnburnt",17
"219","BR-UR-03","25/11/2020","6:17",152.71413,-28.347336,544.621,"Border Ranges 1","Rainforest","Unburnt","Brown-capped Emerald Dove",1,70,"SE","6:25","","","40m E to UR","RainforestUnburnt",17
"220","BR-UR-03","25/11/2020","6:17",152.71413,-28.347336,544.621,"Border Ranges 1","Rainforest","Unburnt","Golden Whistler",1,100,"N","","","","40m E to UR","RainforestUnburnt",17
"221","BR-UR-03","25/11/2020","6:17",152.71413,-28.347336,544.621,"Border Ranges 1","Rainforest","Unburnt","Golden Whistler",1,80,"NW","","","","40m E to UR","RainforestUnburnt",17
"222","BR-UR-03","25/11/2020","6:17",152.71413,-28.347336,544.621,"Border Ranges 1","Rainforest","Unburnt","Golden Whistler",1,50,"S","","","","40m E to UR","RainforestUnburnt",17
"223","BR-UR-03","25/11/2020","6:17",152.71413,-28.347336,544.621,"Border Ranges 1","Rainforest","Unburnt","Green Catbird",1,80,"NE","6:18","","","40m E to UR","RainforestUnburnt",17
"224","BR-UR-03","25/11/2020","6:17",152.71413,-28.347336,544.621,"Border Ranges 1","Rainforest","Unburnt","Lewin's Honeyeater",1,40,"W","","","","40m E to UR","RainforestUnburnt",17
"225","BR-UR-03","25/11/2020","6:17",152.71413,-28.347336,544.621,"Border Ranges 1","Rainforest","Unburnt","Lewin's Honeyeater",2,40,"SE","","","","40m E to UR","RainforestUnburnt",17
"226","BR-UR-03","25/11/2020","6:17",152.71413,-28.347336,544.621,"Border Ranges 1","Rainforest","Unburnt","Australian Logrunner",1,70,"W","6:22","","","40m E to UR","RainforestUnburnt",17
"227","BR-UR-03","25/11/2020","6:17",152.71413,-28.347336,544.621,"Border Ranges 1","Rainforest","Unburnt","Noisy Pitta",1,60,"N","","","","40m E to UR","RainforestUnburnt",17
"228","BR-UR-03","25/11/2020","6:17",152.71413,-28.347336,544.621,"Border Ranges 1","Rainforest","Unburnt","Paradise Riflebird",1,40,"SE","","","","40m E to UR","RainforestUnburnt",17
"229","BR-UR-03","25/11/2020","6:17",152.71413,-28.347336,544.621,"Border Ranges 1","Rainforest","Unburnt","Silvereye",1,80,"NW","","","","40m E to UR","RainforestUnburnt",17
"230","BR-UR-03","25/11/2020","6:17",152.71413,-28.347336,544.621,"Border Ranges 1","Rainforest","Unburnt","Spectacled Monarch",1,20,"NW","","Midstorey","","40m E to UR","RainforestUnburnt",17
"231","BR-UR-03","25/11/2020","6:17",152.71413,-28.347336,544.621,"Border Ranges 1","Rainforest","Unburnt","Spectacled Monarch",1,50,"SE","","","","40m E to UR","RainforestUnburnt",17
"232","BR-UR-03","25/11/2020","6:17",152.71413,-28.347336,544.621,"Border Ranges 1","Rainforest","Unburnt","White-throated Treecreeper",1,60,"NW","6:23","","","40m E to UR","RainforestUnburnt",17
"233","BR-UR-03","25/11/2020","6:17",152.71413,-28.347336,544.621,"Border Ranges 1","Rainforest","Unburnt","Wompoo Fruit-Dove",1,20,"W","","Canopy","","40m E to UR","RainforestUnburnt",17
"234","BR-UR-03","25/11/2020","6:17",152.71413,-28.347336,544.621,"Border Ranges 1","Rainforest","Unburnt","Wompoo Fruit-Dove",1,70,"E","","","","40m E to UR","RainforestUnburnt",17
"235","BR-UR-03","25/11/2020","6:17",152.71413,-28.347336,544.621,"Border Ranges 1","Rainforest","Unburnt","Wompoo Fruit-Dove",1,10,"E","6:26","","","40m E to UR","RainforestUnburnt",17
"236","BR-UR-03","25/11/2020","6:17",152.71413,-28.347336,544.621,"Border Ranges 1","Rainforest","Unburnt","Wonga Pigeon",1,100,"S","","","","40m E to UR","RainforestUnburnt",17
"237","BR-UR-04","23/11/2020","6:33",152.755609,-28.370067,552.196,"Border Ranges 2","Rainforest","Unburnt","Black-faced Monarch",1,100,"N","","","","Moderate wind","RainforestUnburnt",15
"238","BR-UR-04","23/11/2020","6:33",152.755609,-28.370067,552.196,"Border Ranges 2","Rainforest","Unburnt","Brown Cuckoo-Dove",1,80,"SW","","","","Moderate wind","RainforestUnburnt",15
"239","BR-UR-04","23/11/2020","6:33",152.755609,-28.370067,552.196,"Border Ranges 2","Rainforest","Unburnt","Brown Cuckoo-Dove",1,70,"W","","","","Moderate wind","RainforestUnburnt",15
